basis,created_at,created_by_id,place_a_id,place_b_id,task_id,updated_at
imported,2024-05-31,2,5594776,14168895,NULL,2024-05-31
imported,2024-05-31,2,4685604,7640309,NULL,2024-05-31
imported,2024-05-31,2,5972159,12345846,NULL,2024-05-31
imported,2024-05-31,2,6085365,7225858,NULL,2024-05-31
imported,2024-05-31,2,5210434,7235711,NULL,2024-05-31
imported,2024-05-31,2,5795460,6375274,NULL,2024-05-31
imported,2024-05-31,2,83136,6373394,NULL,2024-05-31
imported,2024-05-31,2,90692,13482702,NULL,2024-05-31
imported,2024-05-31,2,5089494,7691887,NULL,2024-05-31
imported,2024-05-31,2,5112006,7253121,NULL,2024-05-31
imported,2024-05-31,2,4981276,7687615,NULL,2024-05-31
imported,2024-05-31,2,4749566,6368877,NULL,2024-05-31
imported,2024-05-31,2,6093161,7236373,NULL,2024-05-31
imported,2024-05-31,2,5552361,6371236,NULL,2024-05-31
imported,2024-05-31,2,6369062,7686026,NULL,2024-05-31
imported,2024-05-31,2,6199912,7256767,NULL,2024-05-31
imported,2024-05-31,2,4970153,7242720,NULL,2024-05-31
imported,2024-05-31,2,88040,14161135,NULL,2024-05-31
imported,2024-05-31,2,5280293,7230981,NULL,2024-05-31
imported,2024-05-31,2,174418,14160842,NULL,2024-05-31
imported,2024-05-31,2,5425469,7690705,NULL,2024-05-31
imported,2024-05-31,2,5205007,7258370,NULL,2024-05-31
imported,2024-05-31,2,5927756,6373078,NULL,2024-05-31
imported,2024-05-31,2,4977973,7239836,NULL,2024-05-31
imported,2024-05-31,2,5689170,6370115,NULL,2024-05-31
imported,2024-05-31,2,14181883,12608245,NULL,2024-05-31
imported,2024-05-31,2,6368316,7687019,NULL,2024-05-31
imported,2024-05-31,2,5033648,7257380,NULL,2024-05-31
imported,2024-05-31,2,6368505,7688013,NULL,2024-05-31
imported,2024-05-31,2,5287788,7224749,NULL,2024-05-31
imported,2024-05-31,2,83990,7687112,NULL,2024-05-31
imported,2024-05-31,2,5316427,7247281,NULL,2024-05-31
imported,2024-05-31,2,4658002,82206,NULL,2024-05-31
imported,2024-05-31,2,7690524,7610271,NULL,2024-05-31
imported,2024-05-31,2,7061210,14139643,NULL,2024-05-31
imported,2024-05-31,2,14019418,7685477,NULL,2024-05-31
imported,2024-05-31,2,7553472,7553472,NULL,2024-05-31
imported,2024-05-31,2,90319,6375117,NULL,2024-05-31
imported,2024-05-31,2,5806524,82255,NULL,2024-05-31
imported,2024-05-31,2,4843169,7688961,NULL,2024-05-31
imported,2024-05-31,2,6209930,6368464,NULL,2024-05-31
imported,2024-05-31,2,4994008,6205313,NULL,2024-05-31
imported,2024-05-31,2,6374401,7690717,NULL,2024-05-31
imported,2024-05-31,2,5520350,7222898,NULL,2024-05-31
imported,2024-05-31,2,91272,14154521,NULL,2024-05-31
imported,2024-05-31,2,5263231,6459659,NULL,2024-05-31
imported,2024-05-31,2,13589062,7137834,NULL,2024-05-31
imported,2024-05-31,2,5282216,7236869,NULL,2024-05-31
imported,2024-05-31,2,6236526,83743,NULL,2024-05-31
imported,2024-05-31,2,4748125,87427,NULL,2024-05-31
imported,2024-05-31,2,5812725,6374110,NULL,2024-05-31
imported,2024-05-31,2,5256370,6369579,NULL,2024-05-31
imported,2024-05-31,2,5629178,6373293,NULL,2024-05-31
imported,2024-05-31,2,5451683,7244723,NULL,2024-05-31
imported,2024-05-31,2,5529241,7231312,NULL,2024-05-31
imported,2024-05-31,2,89506,82738,NULL,2024-05-31
imported,2024-05-31,2,5901379,7685435,NULL,2024-05-31
imported,2024-05-31,2,4909026,7242724,NULL,2024-05-31
imported,2024-05-31,2,6204340,6982996,NULL,2024-05-31
imported,2024-05-31,2,5728424,13061022,NULL,2024-05-31
imported,2024-05-31,2,5049183,7250817,NULL,2024-05-31
imported,2024-05-31,2,5795686,8104427,NULL,2024-05-31
imported,2024-05-31,2,2486597,82001,NULL,2024-05-31
imported,2024-05-31,2,4611189,8108690,NULL,2024-05-31
imported,2024-05-31,2,91067,14209327,NULL,2024-05-31
imported,2024-05-31,2,90319,89921,NULL,2024-05-31
imported,2024-05-31,2,88803,6371864,NULL,2024-05-31
imported,2024-05-31,2,5079121,6456376,NULL,2024-05-31
imported,2024-05-31,2,13842913,13793939,NULL,2024-05-31
imported,2024-05-31,2,2487331,5646402,NULL,2024-05-31
imported,2024-05-31,2,5583285,14180581,NULL,2024-05-31
imported,2024-05-31,2,6467830,6375328,NULL,2024-05-31
imported,2024-05-31,2,91405,6375246,NULL,2024-05-31
imported,2024-05-31,2,5490987,8053788,NULL,2024-05-31
imported,2024-05-31,2,4994588,83580,NULL,2024-05-31
imported,2024-05-31,2,12598517,7689073,NULL,2024-05-31
imported,2024-05-31,2,87161,7610204,NULL,2024-05-31
imported,2024-05-31,2,5132101,7248326,NULL,2024-05-31
imported,2024-05-31,2,5689172,7860922,NULL,2024-05-31
imported,2024-05-31,2,88060,7555068,NULL,2024-05-31
imported,2024-05-31,2,86464,12346654,NULL,2024-05-31
imported,2024-05-31,2,81843,81843,NULL,2024-05-31
imported,2024-05-31,2,7686498,13998190,NULL,2024-05-31
imported,2024-05-31,2,5877484,7690298,NULL,2024-05-31
imported,2024-05-31,2,5145166,6292678,NULL,2024-05-31
imported,2024-05-31,2,2488536,7691349,NULL,2024-05-31
imported,2024-05-31,2,89141,7690559,NULL,2024-05-31
imported,2024-05-31,2,6164540,7243516,NULL,2024-05-31
imported,2024-05-31,2,2487900,6449781,NULL,2024-05-31
imported,2024-05-31,2,5743044,6371992,NULL,2024-05-31
imported,2024-05-31,2,228016,5227484,NULL,2024-05-31
imported,2024-05-31,2,5019146,7258567,NULL,2024-05-31
imported,2024-05-31,2,5889985,7243759,NULL,2024-05-31
imported,2024-05-31,2,4741904,7137482,NULL,2024-05-31
imported,2024-05-31,2,86967,14153237,NULL,2024-05-31
imported,2024-05-31,2,14192134,6369219,NULL,2024-05-31
imported,2024-05-31,2,5162650,7231154,NULL,2024-05-31
imported,2024-05-31,2,14192394,13259448,NULL,2024-05-31
imported,2024-05-31,2,4903008,7689579,NULL,2024-05-31
imported,2024-05-31,2,83417,7861089,NULL,2024-05-31
imported,2024-05-31,2,90999,13402736,NULL,2024-05-31
imported,2024-05-31,2,87223,87612,NULL,2024-05-31
imported,2024-05-31,2,5448802,87367,NULL,2024-05-31
imported,2024-05-31,2,6375310,14183547,NULL,2024-05-31
imported,2024-05-31,2,5088576,85845,NULL,2024-05-31
imported,2024-05-31,2,2486773,89186,NULL,2024-05-31
imported,2024-05-31,2,4643302,7687405,NULL,2024-05-31
imported,2024-05-31,2,13284159,6374225,NULL,2024-05-31
imported,2024-05-31,2,5260998,7254280,NULL,2024-05-31
imported,2024-05-31,2,89594,13568080,NULL,2024-05-31
imported,2024-05-31,2,5947975,6368289,NULL,2024-05-31
imported,2024-05-31,2,5163945,85050,NULL,2024-05-31
imported,2024-05-31,2,5302214,7247657,NULL,2024-05-31
imported,2024-05-31,2,5576828,7248199,NULL,2024-05-31
imported,2024-05-31,2,5051910,7689516,NULL,2024-05-31
imported,2024-05-31,2,7652844,7652845,NULL,2024-05-31
imported,2024-05-31,2,6466159,6370160,NULL,2024-05-31
imported,2024-05-31,2,6368048,7554900,NULL,2024-05-31
imported,2024-05-31,2,227704,4783483,NULL,2024-05-31
imported,2024-05-31,2,4938058,14125055,NULL,2024-05-31
imported,2024-05-31,2,13899845,89160,NULL,2024-05-31
imported,2024-05-31,2,5906106,6372993,NULL,2024-05-31
imported,2024-05-31,2,4633690,7238867,NULL,2024-05-31
imported,2024-05-31,2,5004859,7259507,NULL,2024-05-31
imported,2024-05-31,2,5180978,7685704,NULL,2024-05-31
imported,2024-05-31,2,87043,7689103,NULL,2024-05-31
imported,2024-05-31,2,4976605,88517,NULL,2024-05-31
imported,2024-05-31,2,4602402,7691300,NULL,2024-05-31
imported,2024-05-31,2,88040,7689732,NULL,2024-05-31
imported,2024-05-31,2,5297481,7687526,NULL,2024-05-31
imported,2024-05-31,2,5828339,7685749,NULL,2024-05-31
imported,2024-05-31,2,7059037,7059037,NULL,2024-05-31
imported,2024-05-31,2,87523,7686761,NULL,2024-05-31
imported,2024-05-31,2,12405675,14192424,NULL,2024-05-31
imported,2024-05-31,2,6450545,6368654,NULL,2024-05-31
imported,2024-05-31,2,4702590,6373147,NULL,2024-05-31
imported,2024-05-31,2,6159965,6369417,NULL,2024-05-31
imported,2024-05-31,2,90084,7691142,NULL,2024-05-31
imported,2024-05-31,2,6453126,81968,NULL,2024-05-31
imported,2024-05-31,2,5110664,82648,NULL,2024-05-31
imported,2024-05-31,2,176703,86267,NULL,2024-05-31
imported,2024-05-31,2,86281,7688614,NULL,2024-05-31
imported,2024-05-31,2,4496282,7822513,NULL,2024-05-31
imported,2024-05-31,2,5714891,6369984,NULL,2024-05-31
imported,2024-05-31,2,90374,12881247,NULL,2024-05-31
imported,2024-05-31,2,85441,7688065,NULL,2024-05-31
imported,2024-05-31,2,5766952,12346908,NULL,2024-05-31
imported,2024-05-31,2,5396914,86447,NULL,2024-05-31
imported,2024-05-31,2,5951983,7258499,NULL,2024-05-31
imported,2024-05-31,2,5848044,7244375,NULL,2024-05-31
imported,2024-05-31,2,4627738,7227399,NULL,2024-05-31
imported,2024-05-31,2,5566428,7690762,NULL,2024-05-31
imported,2024-05-31,2,5280958,7233310,NULL,2024-05-31
imported,2024-05-31,2,82037,7872415,NULL,2024-05-31
imported,2024-05-31,2,6373273,12346213,NULL,2024-05-31
imported,2024-05-31,2,4671625,7687073,NULL,2024-05-31
imported,2024-05-31,2,4688926,84220,NULL,2024-05-31
imported,2024-05-31,2,2487605,7687382,NULL,2024-05-31
imported,2024-05-31,2,5409208,7240126,NULL,2024-05-31
imported,2024-05-31,2,5408857,7246001,NULL,2024-05-31
imported,2024-05-31,2,88137,12964772,NULL,2024-05-31
imported,2024-05-31,2,86902,14082969,NULL,2024-05-31
imported,2024-05-31,2,139872,13332154,NULL,2024-05-31
imported,2024-05-31,2,5711825,7226112,NULL,2024-05-31
imported,2024-05-31,2,5432024,82526,NULL,2024-05-31
imported,2024-05-31,2,91532,7691926,NULL,2024-05-31
imported,2024-05-31,2,82358,6373372,NULL,2024-05-31
imported,2024-05-31,2,5287783,7232092,NULL,2024-05-31
imported,2024-05-31,2,14160978,13325217,NULL,2024-05-31
imported,2024-05-31,2,82473,7861266,NULL,2024-05-31
imported,2024-05-31,2,5407431,7241162,NULL,2024-05-31
imported,2024-05-31,2,7685962,14181298,NULL,2024-05-31
imported,2024-05-31,2,4458242,7230325,NULL,2024-05-31
imported,2024-05-31,2,6369186,7685444,NULL,2024-05-31
imported,2024-05-31,2,14165013,7687795,NULL,2024-05-31
imported,2024-05-31,2,4905886,84757,NULL,2024-05-31
imported,2024-05-31,2,84116,7555090,NULL,2024-05-31
imported,2024-05-31,2,6368581,7687693,NULL,2024-05-31
imported,2024-05-31,2,4586990,7689674,NULL,2024-05-31
imported,2024-05-31,2,7687531,7610104,NULL,2024-05-31
imported,2024-05-31,2,84887,12346685,NULL,2024-05-31
imported,2024-05-31,2,6075702,7137392,NULL,2024-05-31
imported,2024-05-31,2,81431,6458775,NULL,2024-05-31
imported,2024-05-31,2,5938905,7236572,NULL,2024-05-31
imported,2024-05-31,2,13435263,7686367,NULL,2024-05-31
imported,2024-05-31,2,5785970,7687736,NULL,2024-05-31
imported,2024-05-31,2,227815,6368458,NULL,2024-05-31
imported,2024-05-31,2,6371719,12467530,NULL,2024-05-31
imported,2024-05-31,2,4780187,7872470,NULL,2024-05-31
imported,2024-05-31,2,6369621,6373380,NULL,2024-05-31
imported,2024-05-31,2,6195831,13956805,NULL,2024-05-31
imported,2024-05-31,2,2487707,81446,NULL,2024-05-31
imported,2024-05-31,2,4582634,12345888,NULL,2024-05-31
imported,2024-05-31,2,4957797,7249244,NULL,2024-05-31
imported,2024-05-31,2,90173,86979,NULL,2024-05-31
imported,2024-05-31,2,7686169,7686637,NULL,2024-05-31
imported,2024-05-31,2,87016,6371481,NULL,2024-05-31
imported,2024-05-31,2,5812298,7252136,NULL,2024-05-31
imported,2024-05-31,2,6450132,7553516,NULL,2024-05-31
imported,2024-05-31,2,6070808,6982517,NULL,2024-05-31
imported,2024-05-31,2,5220712,14162288,NULL,2024-05-31
imported,2024-05-31,2,4586752,8131302,NULL,2024-05-31
imported,2024-05-31,2,174101,7610274,NULL,2024-05-31
imported,2024-05-31,2,8067644,8074708,NULL,2024-05-31
imported,2024-05-31,2,13719958,7688041,NULL,2024-05-31
imported,2024-05-31,2,6138809,6369062,NULL,2024-05-31
imported,2024-05-31,2,88374,6368377,NULL,2024-05-31
imported,2024-05-31,2,5499737,7251930,NULL,2024-05-31
imported,2024-05-31,2,5855310,13983157,NULL,2024-05-31
imported,2024-05-31,2,4784466,89040,NULL,2024-05-31
imported,2024-05-31,2,2487352,5778627,NULL,2024-05-31
imported,2024-05-31,2,5550160,7252145,NULL,2024-05-31
imported,2024-05-31,2,5026475,7226056,NULL,2024-05-31
imported,2024-05-31,2,86584,14153348,NULL,2024-05-31
imported,2024-05-31,2,5639070,6056755,NULL,2024-05-31
imported,2024-05-31,2,6459712,7554172,NULL,2024-05-31
imported,2024-05-31,2,12346814,88794,NULL,2024-05-31
imported,2024-05-31,2,2487987,84924,NULL,2024-05-31
imported,2024-05-31,2,84449,6371758,NULL,2024-05-31
imported,2024-05-31,2,5136266,14174704,NULL,2024-05-31
imported,2024-05-31,2,4545139,8068888,NULL,2024-05-31
imported,2024-05-31,2,7795954,7795955,NULL,2024-05-31
imported,2024-05-31,2,13688077,7686259,NULL,2024-05-31
imported,2024-05-31,2,4693034,84440,NULL,2024-05-31
imported,2024-05-31,2,4561846,7689533,NULL,2024-05-31
imported,2024-05-31,2,90560,14159164,NULL,2024-05-31
imported,2024-05-31,2,6374441,14260491,NULL,2024-05-31
imported,2024-05-31,2,6369786,7686499,NULL,2024-05-31
imported,2024-05-31,2,86194,7688600,NULL,2024-05-31
imported,2024-05-31,2,2487541,12665305,NULL,2024-05-31
imported,2024-05-31,2,5774183,7592141,NULL,2024-05-31
imported,2024-05-31,2,85958,13462349,NULL,2024-05-31
imported,2024-05-31,2,4840393,7661860,NULL,2024-05-31
imported,2024-05-31,2,4879056,7244690,NULL,2024-05-31
imported,2024-05-31,2,6101056,7258365,NULL,2024-05-31
imported,2024-05-31,2,5353097,6373526,NULL,2024-05-31
imported,2024-05-31,2,139809,14111452,NULL,2024-05-31
imported,2024-05-31,2,5182432,7257865,NULL,2024-05-31
imported,2024-05-31,2,4664464,7137293,NULL,2024-05-31
imported,2024-05-31,2,6374036,7689364,NULL,2024-05-31
imported,2024-05-31,2,13984324,6369745,NULL,2024-05-31
imported,2024-05-31,2,88534,14153017,NULL,2024-05-31
imported,2024-05-31,2,13646211,6368545,NULL,2024-05-31
imported,2024-05-31,2,6071760,91168,NULL,2024-05-31
imported,2024-05-31,2,7685953,82270,NULL,2024-05-31
imported,2024-05-31,2,4755728,88233,NULL,2024-05-31
imported,2024-05-31,2,227597,7685115,NULL,2024-05-31
imported,2024-05-31,2,6163321,7688476,NULL,2024-05-31
imported,2024-05-31,2,5677480,7240560,NULL,2024-05-31
imported,2024-05-31,2,6240084,7598279,NULL,2024-05-31
imported,2024-05-31,2,5528164,7233011,NULL,2024-05-31
imported,2024-05-31,2,4526700,7691780,NULL,2024-05-31
imported,2024-05-31,2,6369201,7689471,NULL,2024-05-31
imported,2024-05-31,2,14371720,7861646,NULL,2024-05-31
imported,2024-05-31,2,6370251,7691157,NULL,2024-05-31
imported,2024-05-31,2,4954921,81845,NULL,2024-05-31
imported,2024-05-31,2,5762871,7249873,NULL,2024-05-31
imported,2024-05-31,2,4589859,89153,NULL,2024-05-31
imported,2024-05-31,2,5310708,7251108,NULL,2024-05-31
imported,2024-05-31,2,5104667,7224741,NULL,2024-05-31
imported,2024-05-31,2,5675354,85856,NULL,2024-05-31
imported,2024-05-31,2,90031,7691110,NULL,2024-05-31
imported,2024-05-31,2,88088,6368947,NULL,2024-05-31
imported,2024-05-31,2,85580,13646211,NULL,2024-05-31
imported,2024-05-31,2,12388971,7690972,NULL,2024-05-31
imported,2024-05-31,2,14161420,14161420,NULL,2024-05-31
imported,2024-05-31,2,5361629,14184796,NULL,2024-05-31
imported,2024-05-31,2,5294738,7246819,NULL,2024-05-31
imported,2024-05-31,2,14192080,14192146,NULL,2024-05-31
imported,2024-05-31,2,7863783,7863800,NULL,2024-05-31
imported,2024-05-31,2,4470840,8055564,NULL,2024-05-31
imported,2024-05-31,2,90879,81256,NULL,2024-05-31
imported,2024-05-31,2,5239037,84707,NULL,2024-05-31
imported,2024-05-31,2,5650348,7687046,NULL,2024-05-31
imported,2024-05-31,2,82303,6375502,NULL,2024-05-31
imported,2024-05-31,2,12590595,83176,NULL,2024-05-31
imported,2024-05-31,2,14158142,6368300,NULL,2024-05-31
imported,2024-05-31,2,6373459,12547556,NULL,2024-05-31
imported,2024-05-31,2,5435128,85932,NULL,2024-05-31
imported,2024-05-31,2,4707133,139615,NULL,2024-05-31
imported,2024-05-31,2,6087963,7226627,NULL,2024-05-31
imported,2024-05-31,2,87401,87464,NULL,2024-05-31
imported,2024-05-31,2,5445156,84429,NULL,2024-05-31
imported,2024-05-31,2,5906106,7688783,NULL,2024-05-31
imported,2024-05-31,2,5149833,8068739,NULL,2024-05-31
imported,2024-05-31,2,4945560,7691470,NULL,2024-05-31
imported,2024-05-31,2,6219391,6371395,NULL,2024-05-31
imported,2024-05-31,2,7137647,81716,NULL,2024-05-31
imported,2024-05-31,2,5714541,13793939,NULL,2024-05-31
imported,2024-05-31,2,84342,6375047,NULL,2024-05-31
imported,2024-05-31,2,7662946,7669981,NULL,2024-05-31
imported,2024-05-31,2,12876329,7686966,NULL,2024-05-31
imported,2024-05-31,2,88476,6368616,NULL,2024-05-31
imported,2024-05-31,2,88329,7689903,NULL,2024-05-31
imported,2024-05-31,2,4875175,7689785,NULL,2024-05-31
imported,2024-05-31,2,13332154,7689776,NULL,2024-05-31
imported,2024-05-31,2,6368586,7686578,NULL,2024-05-31
imported,2024-05-31,2,5941033,7687287,NULL,2024-05-31
imported,2024-05-31,2,2486820,90825,NULL,2024-05-31
imported,2024-05-31,2,5967157,7222859,NULL,2024-05-31
imported,2024-05-31,2,6369152,13984325,NULL,2024-05-31
imported,2024-05-31,2,13009328,7230454,NULL,2024-05-31
imported,2024-05-31,2,5132815,7224521,NULL,2024-05-31
imported,2024-05-31,2,128745,5110006,NULL,2024-05-31
imported,2024-05-31,2,6373333,7861097,NULL,2024-05-31
imported,2024-05-31,2,12399667,13294409,NULL,2024-05-31
imported,2024-05-31,2,13743842,13307567,NULL,2024-05-31
imported,2024-05-31,2,81030,7137162,NULL,2024-05-31
imported,2024-05-31,2,87273,6375240,NULL,2024-05-31
imported,2024-05-31,2,88543,7690038,NULL,2024-05-31
imported,2024-05-31,2,4831713,88188,NULL,2024-05-31
imported,2024-05-31,2,5654305,7260967,NULL,2024-05-31
imported,2024-05-31,2,172515,13794483,NULL,2024-05-31
imported,2024-05-31,2,5440138,6373065,NULL,2024-05-31
imported,2024-05-31,2,5861294,7248553,NULL,2024-05-31
imported,2024-05-31,2,7691290,7610299,NULL,2024-05-31
imported,2024-05-31,2,88040,13737794,NULL,2024-05-31
imported,2024-05-31,2,4585521,7242915,NULL,2024-05-31
imported,2024-05-31,2,4590813,7250322,NULL,2024-05-31
imported,2024-05-31,2,84936,6374171,NULL,2024-05-31
imported,2024-05-31,2,4657822,6372832,NULL,2024-05-31
imported,2024-05-31,2,90514,6375494,NULL,2024-05-31
imported,2024-05-31,2,4528399,7261283,NULL,2024-05-31
imported,2024-05-31,2,14192080,14192148,NULL,2024-05-31
imported,2024-05-31,2,227796,91400,NULL,2024-05-31
imported,2024-05-31,2,4500807,7261811,NULL,2024-05-31
imported,2024-05-31,2,85332,14216954,NULL,2024-05-31
imported,2024-05-31,2,13384983,13384983,NULL,2024-05-31
imported,2024-05-31,2,6220107,7234769,NULL,2024-05-31
imported,2024-05-31,2,5956060,6373108,NULL,2024-05-31
imported,2024-05-31,2,2487553,2486821,NULL,2024-05-31
imported,2024-05-31,2,5112997,7238570,NULL,2024-05-31
imported,2024-05-31,2,5410927,6371053,NULL,2024-05-31
imported,2024-05-31,2,14169637,14173869,NULL,2024-05-31
imported,2024-05-31,2,12346127,7239246,NULL,2024-05-31
imported,2024-05-31,2,4565833,7861392,NULL,2024-05-31
imported,2024-05-31,2,4827262,7687631,NULL,2024-05-31
imported,2024-05-31,2,6368817,14158304,NULL,2024-05-31
imported,2024-05-31,2,5188524,14152943,NULL,2024-05-31
imported,2024-05-31,2,5727592,7249613,NULL,2024-05-31
imported,2024-05-31,2,5798161,7232487,NULL,2024-05-31
imported,2024-05-31,2,82242,7685926,NULL,2024-05-31
imported,2024-05-31,2,5337434,7226226,NULL,2024-05-31
imported,2024-05-31,2,4542251,7255238,NULL,2024-05-31
imported,2024-05-31,2,4449685,12473974,NULL,2024-05-31
imported,2024-05-31,2,7685475,12345891,NULL,2024-05-31
imported,2024-05-31,2,6375316,6458087,NULL,2024-05-31
imported,2024-05-31,2,90374,88542,NULL,2024-05-31
imported,2024-05-31,2,178463,167106,NULL,2024-05-31
imported,2024-05-31,2,5987341,7259144,NULL,2024-05-31
imported,2024-05-31,2,87587,13942759,NULL,2024-05-31
imported,2024-05-31,2,5145093,14078277,NULL,2024-05-31
imported,2024-05-31,2,2487348,5774864,NULL,2024-05-31
imported,2024-05-31,2,5842567,7685362,NULL,2024-05-31
imported,2024-05-31,2,7554943,7688520,NULL,2024-05-31
imported,2024-05-31,2,2487302,5256546,NULL,2024-05-31
imported,2024-05-31,2,81305,6372572,NULL,2024-05-31
imported,2024-05-31,2,6093160,7251302,NULL,2024-05-31
imported,2024-05-31,2,5399803,91220,NULL,2024-05-31
imported,2024-05-31,2,5350026,6370672,NULL,2024-05-31
imported,2024-05-31,2,5464005,7258344,NULL,2024-05-31
imported,2024-05-31,2,6029299,7229730,NULL,2024-05-31
imported,2024-05-31,2,81292,6368577,NULL,2024-05-31
imported,2024-05-31,2,12679019,6374832,NULL,2024-05-31
imported,2024-05-31,2,5939765,7233084,NULL,2024-05-31
imported,2024-05-31,2,7688216,13765991,NULL,2024-05-31
imported,2024-05-31,2,6368483,7554987,NULL,2024-05-31
imported,2024-05-31,2,139980,139980,NULL,2024-05-31
imported,2024-05-31,2,13054634,13410240,NULL,2024-05-31
imported,2024-05-31,2,6244103,6375539,NULL,2024-05-31
imported,2024-05-31,2,87871,7689621,NULL,2024-05-31
imported,2024-05-31,2,85115,85116,NULL,2024-05-31
imported,2024-05-31,2,4854244,7689039,NULL,2024-05-31
imported,2024-05-31,2,5244729,90337,NULL,2024-05-31
imported,2024-05-31,2,4688887,6375013,NULL,2024-05-31
imported,2024-05-31,2,4555742,7233510,NULL,2024-05-31
imported,2024-05-31,2,4864694,7225739,NULL,2024-05-31
imported,2024-05-31,2,6450118,7689043,NULL,2024-05-31
imported,2024-05-31,2,5418376,7661593,NULL,2024-05-31
imported,2024-05-31,2,7554920,12907873,NULL,2024-05-31
imported,2024-05-31,2,5096579,7240170,NULL,2024-05-31
imported,2024-05-31,2,7686254,6368992,NULL,2024-05-31
imported,2024-05-31,2,5340834,13367863,NULL,2024-05-31
imported,2024-05-31,2,5633229,7223217,NULL,2024-05-31
