place_a_id,place_b_id
6458606,7691122
12345885,7688408
82759,6373123
6247083,8052794
6026735,12839384
4608343,14209328
8131537,8131538
6198212,7686173
7688896,14160937
5431317,14039651
5283728,7685042
86076,7688428
5814246,6368761
6117389,6370025
4783474,86825
5847282,7251995
13290476,6469540
6131653,6374509
5750972,7690545
81072,6461820
5054968,7253724
2488232,91170
5107500,7690349
13190734,6368738
5283863,7689126
4561819,6370860
5336173,6369109
227726,4460927
7672940,7680106
4731688,7228556
5372660,7234399
6174058,7687424
2487781,82380
7255159,7255159
91198,7691793
6983016,6983020
13935090,7554904
6124714,6374543
5748556,7241338
6000549,8116543
4893953,7227805
6455099,14156710
7059037,14221168
14168978,13815790
5720969,91199
5614293,6369255
5145171,7690064
5394913,7262095
85770,6369280
13102851,7554924
5086096,7688341
4766904,7257069
5064003,89215
5006912,7223021
6370544,7861597
4531728,6373037
4837804,7258524
82376,14160901
5266056,7259597
4919506,6983109
7686684,6368889
7687743,13321356
5322432,7236113
5280105,7872710
6044461,7223738
81494,7685372
81523,7137509
6198182,7687270
2487551,6375328
6368559,14176818
227726,6371855
81663,6372557
4556051,7227032
82456,14260049
227993,7689300
5807089,7686450
88542,88542
5853535,7227472
12781899,7686677
4713721,6460949
5792788,6368655
4635051,7235292
81512,14161029
4679632,82344
82461,7688162
85802,7688126
6368496,14176937
5586038,7228630
4544729,6371982
5970437,7687498
2487260,88488
2487551,5611721
5103107,90670
4481733,14175067
5891432,6373643
7554890,7689900
2486719,87327
5326126,81633
2487448,89504
7691294,6373913
82775,82775
6157731,7254969
13952678,6374118
14025275,14025275
6452720,7685843
2487614,5498630
7673314,7680064
5636357,7690214
87402,7554894
5175590,7247050
7691083,7691865
6369315,14190755
5407405,7230952
12438359,12438359
14155293,7690422
2487345,4919834
4851541,7244427
90956,6373967
5959190,7228510
5724664,13958868
4585648,7250876
5643715,6371552
13434767,14139367
13145618,7689517
81748,81809
5133664,7242253
6371824,6370034
89591,12925992
5551401,7640731
6373271,7691383
5511935,7691144
4936917,7240389
227649,7137858
82355,6292718
5647591,7249339
4919507,6983019
5625725,7237281
6373104,14158305
5839276,7228559
90070,7554903
6368814,7688203
6368872,6373013
12647586,14188601
6022341,84872
5675925,7249446
7686272,12831020
5202341,8116547
5428522,7254561
85615,7688139
83868,6375086
4453608,7869733
86373,7610183
6371690,7689620
6371172,6373408
6371775,6370769
5181961,7230710
4892859,7261138
4910219,87559
5594438,86424
4924127,88492
6370208,7690123
4931254,7669378
5952303,7251679
14154651,83469
86451,12345862
6375545,14057333
4940998,6370673
7137586,7137587
5244843,7790303
6113867,82806
4537708,6368717
7598381,7598403
227825,6244500
4640468,7231084
5430555,7262162
5075459,7228343
6459587,7554154
13322318,6368684
6064258,7687061
7469398,14178874
227859,81793
14040410,14040410
5519046,8125191
4843602,7232475
81527,7685393
83664,6374985
4606965,82051
6372922,6373636
5717878,6368431
6156137,6371328
5973424,7251864
2486784,89606
13687042,6369570
4908271,7231055
5768723,7253521
5768396,7234827
5530200,80981
5884216,88313
6179954,7258424
4972953,90891
6162979,7690631
6144654,7254593
7690176,13815790
5682478,7861541
5983801,6372877
4789399,7253905
12967619,6369279
6368557,6371483
13669342,6368025
4561521,86349
91414,6370017
85805,7690946
86018,84770
5863452,7685188
5704486,7226198
6369136,13942070
5417373,6369178
5564193,7250262
4671821,8067656
5683261,7240012
13141408,6371360
6371908,14260151
6691848,14191870
5556734,7254083
14160909,14161417
8055028,8055038
5209753,7262689
6201211,7691165
2486588,90737
4777325,173048
6212928,7251015
5196092,7230430
88272,6371855
6005174,7690531
5901804,6370849
4565033,6375192
4895095,7223455
4589859,176081
173459,7685346
13782433,7137743
6195056,6371414
6228748,6369278
227945,85882
4888974,88356
4717378,6373788
5583728,7255300
6002314,7250620
4906872,7259625
4578461,7229249
139666,13484322
81555,13571062
85031,6368294
6092369,6369247
5472116,7255986
5668342,7689644
82051,6370196
4565507,7649206
82319,6369745
14174993,12658085
5856887,7610098
4495374,6369288
6143550,7228275
5262660,6369284
12613230,13631884
5465849,86944
5241444,14174746
84020,6371383
12385582,88239
4471212,14260092
5499276,7251846
14025275,7690281
4591099,6374223
6132127,7685999
4853434,7555071
5353042,7234047
6372841,12683632
87599,7689478
89318,14155208
13486945,6371585
5778103,6375319
4647486,7228112
4906856,12601905
14259970,13997586
12450631,14112204
5040190,7256953
5554676,81445
5170644,83177
7057677,12577232
6296933,6297207
6372711,7691932
13743842,6371864
4688552,90561
5649869,7689286
5860207,7256875
7687792,14169267
5828219,83610
90534,14184898
5597620,14157603
4548063,7688742
82372,6370363
81808,7685600
5463050,6373834
5439255,7688877
6367931,6373212
4818504,82693
5457670,7228546
227545,2487392
5791321,7248852
6371176,6373652
5068365,7245591
84535,6371341
5197062,7238402
5591594,7248248
5282567,6369675
5114995,6373234
13938136,7691613
6292678,6296812
6053292,7686731
6372584,12668601
14162541,14162541
5632233,88417
6370330,7591337
5465440,7224526
7551941,6371180
89339,84847
5541647,7240936
175535,7687309
4867301,14192551
5812894,13509445
6368510,14260024
7689732,12346611
7554878,7691139
14156710,6455099
6065458,7242598
4549651,7260394
14153034,87253
5951964,7246985
4825867,7685155
4536264,7244798
14177084,7690583
227673,87354
5740324,7228523
7689917,12881623
7689401,14281608
5591697,7224966
84178,84179
6374020,12376793
4769585,6371920
4747149,7227474
4917340,14157199
82890,7610097
4801372,7689122
6185860,7253958
4671626,7688755
86408,6370111
4783921,82167
6120377,8052039
89943,6375345
5876205,7251003
5567161,7685072
5544698,13942070
7554934,7686453
81929,7685678
5245666,7227121
12346352,6373311
6450157,7554015
6123471,7262169
6003680,6372979
90411,7691283
5159752,13402736
12346059,6375141
5075399,7861402
5262660,7687404
5866409,7690778
5736488,7687957
90957,13972934
8135997,8135998
5487360,83007
6369289,14256375
5853714,7255474
4789401,7250709
5114466,7807264
6373373,7686403
7618115,7618602
6369396,7689899
4653678,81789
12935985,7690445
7685475,14162540
6202285,14155208
85432,7688063
6369144,13280295
5242043,6367953
2487425,4807496
6368889,12754722
5132736,7224349
5778391,7688644
5021739,6370510
6368368,7685517
4822585,7232528
6163328,85163
2487270,88440
4643476,7691962
5300559,7685433
86907,86907
4811835,12577164
5760502,6368149
4753137,7228679
7613687,7613704
4882433,6373473
4998766,7238625
5992055,6982823
14162541,12346276
6373952,7230454
85459,13531252
6071157,7610237
227751,6371514
4959379,85122
5777584,6467342
84116,14157624
5190162,7246993
5309814,7258351
2487700,81318
5055052,7257608
12346416,14260305
4907899,7244311
4467292,87558
5679374,6368325
80979,7685452
5774533,6368407
4870667,7610075
90908,14260092
89526,6375469
14167924,7690513
2488629,91269
4963614,7233016
2487318,5336423
5747846,7243055
5175149,7227249
4471641,13264999
4829710,7258855
4717398,7254061
4601158,82089
6369366,6373535
86319,6369834
2487320,89834
5500405,7223142
7686709,7137488
90373,12407344
86006,13591750
5376048,7686113
5832937,7241534
5578458,7227596
91331,13065206
5371713,7689650
5571794,7261036
4542099,7225354
83379,82093
6163405,90517
5404104,90784
6166682,6375519
7685475,6230229
5890689,6372819
83119,12946676
5908956,6369434
4811491,89312
4604663,7231278
6372183,12460323
5887501,6371101
5556013,7229798
227859,7685586
2486779,89522
5927978,6370645
7555068,14260305
6692086,5784888
4957797,6375555
7669604,7670359
5771600,7553462
179497,13043303
6060715,7644219
91200,7691796
83679,6368225
5427839,83145
4456522,7131817
7685303,6375188
5187294,6982777
227985,7861435
227963,5537313
4870742,83124
139975,14161148
2487884,7686828
4973216,12760687
4545382,7686121
5067818,8116112
4836661,6374401
4919507,6983016
91162,6369296
14191871,14192029
5410519,7652790
4811504,6368850
4571239,7236979
4566083,88297
7685483,7137594
2486591,81696
6368466,82623
4503884,6368799
5359997,7245618
6030942,7238574
81066,7685090
81458,6369062
5790505,7229177
4478044,81559
4527402,90983
6181239,87931
227864,5530699
5149511,85855
4464295,6373409
5091514,7242626
6368006,13110333
4942935,7228099
6375056,14191840
5269900,170191
5817364,6372032
5375576,6371167
81793,6375116
81222,6368011
5946895,7687268
5446396,88571
13238008,7689209
83072,6368722
6213787,7259630
7686435,14175043
6111440,6370337
2487280,5058169
5488165,6372889
2487679,5558730
5336610,7254200
12347847,6372310
6369152,6373644
4931060,12795803
6201298,12346347
5170084,6372651
5484254,7605605
83472,14157199
4501143,7253838
5877346,6374355
14162289,14162288
4548063,86439
4945825,172560
4790951,8073082
6375429,7687858
6110968,83079
6370053,7058039
6370224,7685882
4507808,7250805
6011261,6373289
2487323,6374188
176829,7691302
4684217,7236793
88543,14161143
4812228,87161
5979383,4955067
14039651,6450945
83037,7686512
83689,7686930
7691188,86979
227562,6371969
5241482,6370830
14154191,14154191
139699,167152
5697675,7223467
4513863,7232843
4993500,14190868
84889,13385771
5269818,90920
85856,6370019
5447203,14175043
5258642,7686962
2487562,7688186
7690638,14191735
6016084,7226828
90258,7554914
90638,12704828
124878,14160168
4601047,6371337
5081792,8056342
5259634,6375237
4625894,7224581
5068415,7226711
227909,7860697
5287583,7246486
6373570,7689785
6692053,6372546
7687765,12345949
7688568,7689388
6372958,14178632
5064867,6370294
86907,12422217
2487353,4755895
5945159,7226191
5357411,6370842
4606433,7242123
5670581,7231344
4655272,7237732
6463170,6373265
5576749,7246348
6370720,6371309
88475,7860720
6073419,7246054
5225458,7253066
4766943,7234697
13850231,7554878
89869,7555022
4544630,7799449
4454343,171717
86868,87007
6085108,83812
5554262,6369429
6007485,6370706
5446267,7838751
6234952,7262012
173759,7610189
5811195,6372191
2487438,6375052
5543890,7690709
7688081,14155436
5069471,7230144
5187946,8099738
86389,12615337
4700055,7664288
5195382,6375478
6369082,12711284
4837902,7249878
6371837,14157228
5224795,7249344
81040,7685069
6371270,6371409
6370361,7687382
82295,6369755
5128051,6370580
14175144,12357143
4937130,7691741
6100700,7231387
7790625,7790633
4776633,7690309
5197064,7224877
6016070,7233899
85752,7688223
4790617,6370540
90768,6464955
7685551,13786821
82670,12831020
4922213,7232823
5382325,7650254
5976158,6373878
6456072,7691539
85270,7687966
5261676,88597
5795398,176107
82136,6375065
14155217,7685887
5305379,14156651
5077835,7688723
87948,91174
5497857,6373351
87272,81173
6216030,7690280
14258376,14258376
7691409,7861579
6369874,13145618
84371,12352808
5272466,7602798
5832286,7226775
5025981,7246223
6375443,7238164
82372,88239
7554986,7687760
5967885,7226013
6372712,12704828
82453,124910
5873867,7862974
83289,7610112
5380790,7236386
5937911,7233846
2486690,12347269
5244729,7861538
14260131,7691079
5976503,87663
227896,87794
5964036,7687168
4858474,7244362
6368201,6461748
6373136,6373136
227554,90408
4977626,7229789
88729,7690135
227679,5149586
86949,86950
174421,88444
14152941,12346598
4543341,7259096
5732260,85257
5174387,6371636
6145932,86334
12346038,7610152
2487419,81844
6369110,14157937
5485952,7256611
84901,6375169
82302,7685977
5046033,7610222
14178798,6368982
6228680,7261732
88542,4903575
6368899,83867
4598807,7257369
14161200,7689186
84806,13958868
85920,13343649
6465521,6369004
5076844,7248113
82679,6371855
81794,7685590
5135286,6372903
4607996,6374288
174206,12346419
5446205,6369166
5640016,6374048
5588362,6370419
5007106,7690914
88180,12558785
5111353,7232890
85297,14157228
6057405,84206
14154304,82438
6368750,6375492
5368684,6369443
5350762,7230671
6453259,7686413
4838884,7250362
90337,6368306
4587317,6375403
6204980,6370868
5406915,13141736
4814389,81690
7689298,14185610
4936842,7246782
13301376,7861409
6369134,7688727
4840501,6373070
6368769,13430710
6056417,6982985
4867311,7137594
82796,12345929
4712534,7246792
5464332,7241077
6455997,13286858
5524114,6373012
6234396,7235651
7686896,12345846
6192356,7238863
6071440,12932879
6369387,7688882
84847,6373475
13560544,6368992
2488632,91294
84677,7554987
4995022,90423
2487311,6371429
2486781,89569
5698974,7224684
173149,7610104
4753107,7228176
14156915,14160874
6174050,6467030
6134492,7610288
13032540,6469089
82751,14156193
4926815,83276
5147367,7258083
4793353,86394
6022361,6372181
4601291,6371565
87514,6368367
83817,12950907
5743099,6372115
5372168,7243283
14047691,7685911
6692036,7688217
4734468,6467451
6157076,7687787
5848308,7690932
6692115,7689050
5206567,7137377
89943,7798828
5884620,7554532
83512,7686788
5053700,7137451
12392663,7689133
89785,13666611
6459632,7554134
5450906,7222860
80984,139794
6453715,87143
5424806,6375348
4506872,7238005
6085843,7262393
6370433,14260258
5958831,85341
6008007,7262826
89302,7690682
5749996,14186768
5394320,7224600
6138878,14183307
12346156,7691020
5206355,6467175
91552,7872864
14194152,6370039
4903151,7842187
4457973,7227835
5849767,84400
12570121,14316315
6061051,7686269
7137215,7685117
5898896,81929
4471180,6373656
5192524,84197
5721910,7617216
6369566,7861530
85361,12367742
5113015,7259495
4466549,7237587
5499592,7234446
6044076,7259760
13842913,12399667
4886737,7234112
13552596,13926714
6368225,7686931
6369509,6375420
4971655,7258445
2487586,6369655
6369214,7689003
5798158,7237180
5830553,6982625
2487300,12822971
2487424,4478487
6375357,7691110
5867542,7248590
4664832,7689961
12345820,7691212
4660536,7685230
6093156,6372067
85433,6375300
4540434,85688
4886092,7226608
4886733,7237985
4763395,12676901
13547093,7688711
5877790,89578
5210976,7257527
5838592,84756
4709671,7691102
12346795,82321
4706540,12760552
5410869,7685465
5350026,6371489
13688077,6460642
88031,7137769
88458,14155473
5048293,7245189
6454332,7551959
5570075,7257597
6369211,7691872
13688077,12824318
168773,13252863
14192029,14192029
4969080,6368594
5690441,7258532
5728975,7872435
